Id,EventDate,EventID,RoundNumber,GameID,Condition,Scenario,Length,WinnerFaction,WinnerCCCode,WinnerMeta,WinnerTheme1,WinnerTheme2,WinnerCaster1,WinnerCaster2,WinnerCP,WinnerAPD,OpponentFaction,OpponentCCCode,OpponentMeta,OpponentTheme1,OpponentTheme2,OpponentCaster1,OpponentCaster2,OpponentCP,OpponentAPD
591,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,a5488092-4e20-4068-9b7f-9fe09d57a2a3,Concession,1. The Pit,2,Mercenaries,c65s1b___-0Jb_9o9o9o9494939393937j3W7kfC7y9hirchch8M___-0J5p5Z5Z5W7j3WfC7y9u6iiAiAiBiBiBiB,,,[Theme] The Irregulars,,Ossrum 1,3,10,Cryx,c45s1b_-0Uf_1f1f1v1v1v1v1v0te21h1hf0323232___-0B0B19191h1h2Ai22Ej6f0i5dWhZh_bB,,[Theme] Black Industries,[Theme] Dark Host,Agathia 1,Deneghra 2,0,0
592,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,3a77b385-43a2-4ab1-ae79-eeb109afc809,Assassination,1. The Pit,4,Cryx,c45s1b_-0g0WkA1919jA2DhC2t2a203g203g203gbB___-0U0Bkd1w1x1f1f1h2k9uf0f02B2B3232iC,,[Theme] The Ghost Fleet,[Theme] Black Industries,Terminus 1,Deneghra 2,0,67,Cryx,c45s1b_-0Vf_1919kw1s1skp2Ikq1Y1_kkkoky___-0U0B1w1f1f1v1v1v1v1vj6f02B2B3232,,[Theme] Slaughter Fleet Raiders,[Theme] Black Industries,Agathia 1,Deneghra 2,0,28
593,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,46b511f4-ea26-42b3-9d6f-4bbc7b7a0482,Assassination,1. The Pit,3,Skorne,c95s1b_-0I4r4x5z6A6u6u6u6H5Rft5Rft5Rft5U___-0LgO6r4x4x4C4C4C5D5DfF5U5UhVhV,,[Theme] The Exalted,[Theme] Imperial Warhost,Zaal 1,Zaadesh 2,0,54,Cryx,c45s1b_-0g0W1a1ue-jA2DhC2t2a203g203g203gbB___-0U0B1w1x1f1f1u1v0t3h1u2B32,,[Theme] The Ghost Fleet,[Theme] Black Industries,Terminus 1,Deneghra 2,0,19
594,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,f31f6a0c-f683-4141-96d1-c227f73d005a,Scenario,1. The Pit,4,Mercenaries,c65s1b_-0Jb_9o94949293939vj63WfCfjiq8Mk8hX___-0R5r5X5Z5Z5W9v7kg89u7z2q2viF,,[Theme] The Irregulars,[Theme] Llaelese Resistance,Ossrum 1,Ashlynn 1,5,86,Convergence of Cyriss,cc5s1b_-0ijBdmdBdbdfdfdgdgdzdFdF___-0Sd8dBd9d9j6dEdEdEdEdcdcdqdqdqdzds,,[Theme] Destruction Initiative,[Theme] Clockwork Legions,Orion 1,Axis 1,0,46
595,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,e2225058-e39a-4bf2-a5b5-3763b3026c4e,Assassination,1. The Pit,4,Grymkin,ce5s1b_-0shxh2h2h7j6hlhohphph8h8h8hahehehh___-0rhvh2h2hyhyh6h3h3h3h3j6hmhmhmhmhn,,[Theme] Bump in the Night,[Theme] Dark Menagerie,Old Witch 3,King of Nothing 1,0,30,Retribution of Scyrah,c55s1b_-0zgx4E1ghJ3y3W3L4141dPfW4J4J35363uhO3uhT___-0h0z1g43gj0u9v3y3y4L3i3u3i,,[Theme] Defenders of Ios,[Theme] Forges of War,Elara 2,Rahn 1,2,43
596,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,d7bae02b-9323-4db0-bdab-89ffc4950630,Assassination,1. The Pit,4,Trollbloods,c75s1b_-0aj10r0j0jjq6G2Q6M0l0m6liTbK0b0c___-0G590rjojqj20ki-ezezj4j4iTbKj3,,[Theme] Band of Heroes,[Theme] Storm of the North,Kolgrima 1,Grim 1,4,23,Protectorate of Menoth,,,,,,,1,30
597,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,16a1a450-d59a-4419-88ba-e34cc804563d,Assassination,1. The Pit,3,Grymkin,ce5s1b_-0rhxh2h2hyh7h7h3h3h3hmhmhmhmhr___-0shuh2h2h6j6hlhohphph9h9hihihehehh,,[Theme] Dark Menagerie,[Theme] Bump in the Night,Old Witch 3,Heretic 1,0,23,Khador,c35s1b_-0K47c2hFhF8h8h4i888988898888___-0xhz7l7l0d0d7t7ihF7whF8r86chch8e,,[Theme] Wolves of Winter,[Theme] Jaws of the Wolf,Sorscha 1,Old Witch 2,0,38
598,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,962f3144-5223-40b3-8b68-429b94b92d84,Scenario,1. The Pit,5,Legion of Everblight,ca5s1b_-0taCkHbvaRbefIb9bjbljDhWhW___-0-aHkE2Qb9kPb6b8csb8csfPfTfT,,[Theme] Oracles of Annihilation,[Theme] Primal Terrors,Thagrosh 1,Rhyas 1,7,79,Cygnar,c15s1b_-0FidiPicaminif7zieieal8Mayig9U9V9U9V9W___-0oiO9B9B9B9bakanagagjz9u9K9L9M,,[Theme] Gravediggers,[Theme] Sons of the Tempest,Brisbane 2,Kraye 1,2,36
599,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,8872b88f-d642-420f-9a69-bb80f8000776,Assassination,1. The Pit,5,Legion of Everblight,ca5s1b_-0-gNkEbvcocokPb6b6b8csb8csfT__aHbwaOeKkaeba_b0fThW,,[Theme] Primal Terrors,[Theme] Legion of Everblight (default),Fyanna 2,Rhyas 1,0,82,Cygnar,c15s1b_-0oiO9B9B9B9Bakanagjz9u9McW___-0Fid9Gicamg8if9uieie8MayiMiha2igig9U9V,,[Theme] Sons of the Tempest,[Theme] Gravediggers,Kraye 1,Brisbane 2,2,53
600,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,6803396a-c80e-4dcb-b249-4e4dd6a93b97,Assassination,1. The Pit,3,Khador,c35s1b_-0f478FdZe30d8tgc8M8I7S7T7W7-7-7X7W___-0Tf-0d7t7thFhF8p8p8q8q4ich7Qgd7Qgd,,[Theme] Winter Guard Kommand,[Theme] Armored Corps,Sorscha 1,Kozlov 1,3,10,Trollbloods,c75s1b_-0a590r9Djq6Ghm6O0l0mc8iTbKcC0b0c___-0biViRiRjpiU7h0hjq6R6R0l0m2N,,[Theme] Band of Heroes,[Theme] The Power of Dhunia,Grim 1,Borka 2,0,5
601,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,233f80e2-ca2d-485a-9dd0-66e99b13f488,Scenario,1. The Pit,4,Minions,cb5s1b_-0v424c4d4djM2Q2QbOfFkckc2Ni3i3___-0PjP4c4cjTjMjN2TeMeM2Q2N,,[Theme] The Blindwater Congregation,[Theme] Will Work for Food,Barnabas 1,Jaga-Jaga 1,5,84,Legion of Everblight,ca5s1b_-0-aHkEkH28bvb9kPb8csb8csfT___-0taCaPaPaPaP29aRbbbbbbbebecob9jx,,[Theme] Primal Terrors,[Theme] Oracles of Annihilation,Rhyas 1,Thagrosh 1,0,49
602,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,f3b01cfd-22f4-4fa3-8801-afae5da170ef,Scenario,1. The Pit,4,Trollbloods,c75s1b_-0bj1jnjn9Djp0hjqfJfF6RfpjD0ki-___-0aiV9DiY0jjq6G4k6M0Ofl0li-iTbKcE,,[Theme] The Power of Dhunia,[Theme] Band of Heroes,Kolgrima 1,Borka 2,5,72,Legion of Everblight,ca5s1b_-0lgNbveJeJbej6fxbdbdaYaYbifTfT___-0taHkHkNaOeKbbbefIb9b92NhWhW,,[Theme] Ravens of War,[Theme] Oracles of Annihilation,Fyanna 2,Rhyas 1,0,13
603,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,20708fcd-b6c7-487f-81d3-1ec86088709a,Assassination,1. The Pit,3,Minions,cb5s1b_-0P424c4c4c4dfIbMbOhm4kjR7yk6bF2N___-0vjP4djMjMjWfIfIjRfgjYkckci3,,[Theme] Will Work for Food,[Theme] The Blindwater Congregation,Barnabas 1,Jaga-Jaga 1,0,28,Cygnar,c15s1b_-0ngw9G9G9y9Hakaz9Banaj9c9R9S___-0efNh09Hakanaj9cao7zfjdhaea5a6bz,,[Theme] Heavy Metal,[Theme] Storm Division,Jakes 2,Maddox 1,0,53
604,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,f29b2cfa-dc56-4cc2-af80-2affec3c2268,Assassination,1. The Pit,5,Circle Orboros,c85s1b_-0j4m5K4B4Mfr4k545ijXeE4Y4_525w___-0Wfc5K4B4M5l5l4z5g5g2Q5hjX5f5f,,[Theme] The Devourer's Host,[Theme] Call of the Wild,Baldur 1,Kromac 2,0,56,Cygnar,c15s1b_-0FiO9B9B9Bam9uie8MayiMihikil___-0efN9F9Hakaj9caoahadadbz,,[Theme] Gravediggers,[Theme] Storm Division,Kraye 1,Maddox 1,0,34
605,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,5a47f29e-06ea-4370-bac0-b8e44ee85b6b,Death Clock,1. The Pit,7,Khador,c35s1b_-0yf-7p7p8f9ndidijy8xfSbP7K7K___-0KbW7ldZ8f8s8h8h8888d1d1,,[Theme] Legion of Steel,[Theme] Wolves of Winter,Kozlov 1,Vladimir 3,10,83,Khador,c35s1b_-0f477p7pdH8t8rgc7Z7-7-7X7W7X7Wi6i6___-0Tf-7q7qhF8p8q8q4ich7M7Qgd7Qgd,,[Theme] Winter Guard Kommand,[Theme] Armored Corps,Sorscha 1,Kozlov 1,9,90
606,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,1b22dc7f-62cd-4b35-94b3-d1f3e1cea249,Scenario,1. The Pit,5,Cygnar,c15s1b_-0oiO9B9B9B9Bakanjz9u9M8May___-0efNc0akanaodhadadbz,,[Theme] Sons of the Tempest,[Theme] Storm Division,Kraye 1,Maddox 1,5,74,Retribution of Scyrah,c55s1b_-0z0z1g1g439vhJ3y3yhKk8hN3u3xhThT___-0Xg01gjsjsjs9v3y3y3y3J2w3Jjt2V312V31,,[Theme] Defenders of Ios,[Theme] Legions of Dawn,Rahn 1,Helynna 1,0,28
607,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,2,7a738ecf-2128-43fc-a693-b96b884045fb,Scenario,1. The Pit,5,Khador,c35s1b_-0Tf-7p7p8p8p8q8q4i7M7Qgd7Qgd___-0fhz7t7t7te37t8t8M8I7Z7-7X7W7X7W7X7W,,[Theme] Armored Corps,[Theme] Winter Guard Kommand,Kozlov 1,Old Witch 2,6,104,Convergence of Cyriss,cc5s1b_-0Sd8dBd9d9dCdEdEdEdqdzdwdudu___-0idkdBd6d6dbdddedfdfdfdzdFdF,,[Theme] Clockwork Legions,[Theme] Destruction Initiative,Axis 1,Directrix 1,0,10
608,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,efa0e970-8be7-4f01-81ee-d1ea4690e1b6,Assassination,3. Spread the Net,4,Cryx,c45s1b_-0Ugz1wkw1f1f1v1v1v1v0tj62Bkj___-0U0B1w1f1f1v1v1v1v1vj62kf02B2Bkj32,,[Theme] Black Industries,[Theme] Black Industries,Aiakos 2,Deneghra 2,4,28,Retribution of Scyrah,c55s1b_-0zgx0ujtjt3y3LdP7535363u35363uhO___-0A0Hgj3y3W3X3-f3f3c-c-3m3o3m3ohP,,[Theme] Defenders of Ios,[Theme] Shadows of the Retribution,Elara 2,Ravyn 1,3,37
609,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,d048f72a-7f3d-4752-ab3b-0da1e19721eb,Scenario,3. Spread the Net,5,Legion of Everblight,ca5s1b_-0taHbvcOkNkNaObubeb9b9jxhWhW___-0uaCg_aReKbbbbbbfIkacocobkblaY2N,,[Theme] Oracles of Annihilation,[Theme] Children of the Dragon,Rhyas 1,Thagrosh 1,8,85,Grymkin,ce5s1b_-0rhuh2h2hyhyh5h7h7h3h3hmhmhmhmhnhr___-0rhvh2h2h2hyhyh6h6h3h3h3hmhmhmhmhn,,[Theme] Dark Menagerie,[Theme] Dark Menagerie,Heretic 1,King of Nothing 1,3,12
610,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,6f4d2fef-089c-435e-b279-dcdf0e911df0,Assassination,3. Spread the Net,3,Skorne,c95s1b_-0Lg26r4v4v4v4xhG4Cea4v4x5V2NhVhV___-0Lju6reFeF6U6U4v4v4x4x6S5GfI5V,,[Theme] Imperial Warhost,[Theme] Imperial Warhost,Xekaar 1,Jalaam 1,0,0,Convergence of Cyriss,cc5s1b_-0Sd8dndndBdEdEdEdEdcdcdcdqdqdqdzdu___-0ijBdmdmdBdododbdddCdedfdfdfdg,,[Theme] Clockwork Legions,[Theme] Destruction Initiative,Axis 1,Orion 1,4,8
611,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,2a972724-ddec-4d9e-9d0d-565f92fbba56,Death Clock,3. Spread the Net,5,Grymkin,ce5s1b_-0rhwh2hyhyh5h7h3h3h3hmhmhmhmhnh8hr___-0rhxh2hyh5h5h7h3h3h3hmhmhmhmhnhr,,[Theme] Dark Menagerie,[Theme] Dark Menagerie,Wanderer 1,Old Witch 3,6,99,Legion of Everblight,ca5s1b_-0tgNbveJeJkNkNbbbbbeb9bjbljDhW___-0uaCg_aReKbbbbbbfIbacobjblaYjx2N,,[Theme] Oracles of Annihilation,[Theme] Children of the Dragon,Fyanna 2,Thagrosh 1,4,51
612,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,6fe4cbd9-3e4f-4d1b-9f42-f242839963ef,Tie Breakers,3. Spread the Net,7,Mercenaries,c65s1b___-0Jb_9o9o9o9494939393937j3W7kfC7y9hirchch8M___-0J5p5Z5Z5W7j3WfC7y9u6iiAiAiBiBiBiB,,,[Theme] The Irregulars,,Ossrum 1,7,40,Cryx,c45s1b_-0g0WkA1919jA2DhC2t2a203g203g203gbB___-0U0Bkd1w1x1f1f1h2k9uf0f02B2B3232iC,,[Theme] The Ghost Fleet,[Theme] Black Industries,Terminus 1,Deneghra 2,6,77
613,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,fa2610df-a4da-4ea1-9446-026d7de70da8,Death Clock,3. Spread the Net,5,Mercenaries,c65s1b_-0R5r5Z5Z5Z5W7jj67kg89u7_9ma5a6a99U9V9X___-0Jb_9o9o94949492929293957j3W7k7m7yir8M,,[Theme] Llaelese Resistance,[Theme] The Irregulars,Ashlynn 1,Ossrum 1,6,74,Trollbloods,c75s1b_-0bfL0r9DiRcz5L0hjq7d6R0l0m6n6n___-0GiV9DiRjojq6G4kj20li-iZiZezezj5,,[Theme] The Power of Dhunia,[Theme] Storm of the North,Ragnor 1,Borka 2,5,72
614,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,20d9ef2a-f9f7-41c3-ad9d-b3bf470d1a7c,Assassination,3. Spread the Net,4,Skorne,c95s1b_-0Zju5G6A6vcv6ycS5UeI6c6d6c6d6h___-0LgO6r6reFeF6U4v4x4C5GfF5U5VhV,,[Theme] Masters of War,[Theme] Imperial Warhost,Jalaam 1,Zaadesh 2,2,76,Skorne,c95s1b_-0IgO4y6S4A4C6A6u6u6vhm6H5Rft5Rft5V___-0kju6r4x4C5D6N6vgg5U6q6p6FhVhV,,[Theme] The Exalted,[Theme] Winds of Death,Zaadesh 2,Jalaam 1,0,56
615,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,5c9ddeb1-ab42-43d1-b38d-97b33e7417f3,Scenario,3. Spread the Net,6,Skorne,c95s1b_-0LgO6r6r4x5z5G6A6A2Q5U5UhVhV___-0kju6U6U6U6U6U6S6v5U5UhVhV,,[Theme] Imperial Warhost,[Theme] Winds of Death,Zaadesh 2,Jalaam 1,8,58,Cygnar,c15s1b_-0oiO9B9B9B9Bakanjz9u9M8May___-0Fid9Gicamg89uieie8Mayig9T9Uikil,,[Theme] Sons of the Tempest,[Theme] Gravediggers,Kraye 1,Brisbane 2,3,108
616,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,f59b9b4b-63f1-410a-b209-69a71f22be8e,Scenario,3. Spread the Net,4,Minions,cb5s1b_-0P424c4c4c4dfIbMbOhm4kjR7yk6bF2N___-0vjP4djMjMjWfIfIjRfgjYkckci3,,[Theme] Will Work for Food,[Theme] The Blindwater Congregation,Barnabas 1,Jaga-Jaga 1,8,98,Legion of Everblight,ca5s1b_-0lgNbveJeJbej6fxbdbdaYaYbifTfT___-0taHkHkNaOeKbbbefIb9b92NhWhW,,[Theme] Ravens of War,[Theme] Oracles of Annihilation,Fyanna 2,Rhyas 1,1,21
617,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,3c442766-ad22-4b4f-9de1-d8c28b6c81e8,Scenario,3. Spread the Net,4,Trollbloods,,,,,,,8,60,Grymkin,ce5s1b_-0shxh2h2h7j6hlhohphph8h8h8hahehehh___-0rhuh2h2hyhyh5h5h6h7h3h3hmhmhmhmhr,,[Theme] Bump in the Night,[Theme] Dark Menagerie,Old Witch 3,Heretic 1,0,7
618,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,3f898ca1-6345-4b28-92eb-83e69759da63,Scenario,3. Spread the Net,2,Cygnar,c15s1b_-0oiO9B9B9B9Bakanjz9u9M8May___-0efNc0akanaodhadadbz,,[Theme] Sons of the Tempest,[Theme] Storm Division,Kraye 1,Maddox 1,5,17,Khador,c35s1b_-0fhz0d7t7t8t8r8M8I7S7T7-7-7Y7Wi6___-0xf-7q0d0d7s7thF7phF8y758Ich,,[Theme] Winter Guard Kommand,[Theme] Jaws of the Wolf,Old Witch 2,Kozlov 1,2,48
619,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,ebb2ebbc-4b8b-4a36-aaa7-0cca6f5000c2,Assassination,3. Spread the Net,3,Legion of Everblight,ca5s1b_-0-aCkEaRfIb9kPkPb6b8csfTfT___-0lgNbveJeJfxfxcocobdaYjDbibifTb3b4,,[Theme] Primal Terrors,[Theme] Ravens of War,Thagrosh 1,Fyanna 2,4,27,Cryx,c45s1b_-0Vf_1919kw1s1skp2Ikq1Y1_kkkoky___-0U0B1w1f1f1v1v1v1v1vj6f02B2B3232,,[Theme] Slaughter Fleet Raiders,[Theme] Black Industries,Agathia 1,Deneghra 2,1,4
620,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,4af1ac40-624e-40c3-9f49-430c25289864,Assassination,3. Spread the Net,3,Skorne,c95s1b_-0I4r4x5z6A6u6u6u6H5Rft5Rft5Rft5U___-0LgO6r4x4x4C4C4C5D5DfF5U5UhVhV,,[Theme] The Exalted,[Theme] Imperial Warhost,Zaal 1,Zaadesh 2,1,37,Retribution of Scyrah,c55s1b_-0Agx4E4p9v3y3y3X3X3-3Pc_dK3v3m3o3m3o___-0h0z1g1g430v0v9v3y3y3y3W4L0whM3i3u,,[Theme] Shadows of the Retribution,[Theme] Forges of War,Elara 2,Rahn 1,4,57
621,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,09d0d7ef-40b6-4582-b995-1f31668cec3c,Scenario,3. Spread the Net,4,Cygnar,c15s1b_-0oiO9B9B9B9Banagjz9u9K9L9M___-0FidiPic7jaminie8MayiNihig9T9Vikil,,[Theme] Sons of the Tempest,[Theme] Gravediggers,Kraye 1,Brisbane 2,5,38,Legion of Everblight,ca5s1b_-0taCkHbvaRbefIb9bjbljDhWhW___-0-aHkE2Qb9kPb6b8csb8csfPfTfT,,[Theme] Oracles of Annihilation,[Theme] Primal Terrors,Thagrosh 1,Rhyas 1,0,9
622,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,a36e5440-bf02-44f8-a452-d8104c2c0b6a,Scenario,3. Spread the Net,5,Cryx,c45s1b_-0B0B19191h1h2Ai22Ej6f0i5dWhZh_bB___-0g0WkA1919jA2DhC2t2a203g203g203gbB,,[Theme] Dark Host,[Theme] The Ghost Fleet,Deneghra 2,Terminus 1,9,57,Grymkin,ce5s1b_-0shuh2h4h7h7j6hlhohphphbhjhbhjhchehh___-0rhxh2h2hyhyhyh5h3h3h3hmhmhmhnhr,,[Theme] Bump in the Night,[Theme] Dark Menagerie,Heretic 1,Old Witch 3,4,60
623,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,37bb7fc0-d8c5-457e-9573-a41f6c32466d,Assassination,3. Spread the Net,6,Retribution of Scyrah,c55s1b_-0Xg01gjs0v0vjt9v3y3y3y3J2V313u2V313u___-0z0z1g1g439v3y3ydPfWhK4J4J35363uhO3uhT,,[Theme] Legions of Dawn,[Theme] Defenders of Ios,Helynna 1,Rahn 1,7,30,Cryx,c45s1b_-0Uf_1f1f1v1v1v1v1v0te21h1hf0323232___-0B0B19191h1h2Ai22Ej6f0i5dWhZh_bB,,[Theme] Black Industries,[Theme] Dark Host,Agathia 1,Deneghra 2,3,6
624,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,feafbc97-1e64-44ce-a489-8ee129f74833,Assassination,3. Spread the Net,4,Mercenaries,c65s1b_-0Jb_9o94949293939vj63WfCfjiq8Mk8hX___-0R5r5X5Z5Z5W9v7kg89u7z2q2viF,,[Theme] The Irregulars,[Theme] Llaelese Resistance,Ossrum 1,Ashlynn 1,4,20,Khador,c35s1b_-0Tf-7p7p8p8p8q8q4i7M7Qgd7Qgd___-0fhz7t7t7te37t8t8M8I7Z7-7X7W7X7W7X7W,,[Theme] Armored Corps,[Theme] Winter Guard Kommand,Kozlov 1,Old Witch 2,4,51
625,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,6962e219-f6ac-4b5e-b979-f417aac2955b,Scenario,3. Spread the Net,4,Skorne,c95s1b_-0LgO6r4x4x4D5G6A6AfF5UhVhV___-0I4r4C5D6N6u6u6u6v6v6H5Rft5Rft5Rft2N,,[Theme] Imperial Warhost,[Theme] The Exalted,Zaadesh 2,Zaal 1,8,85,Cygnar,c15s1b_-0efN9b9H9Hakanaj9caoacaca5a6a7___-0niO9B9B9b9b9E9GakanajiP8May,,[Theme] Storm Division,[Theme] Heavy Metal,Maddox 1,Kraye 1,3,61
626,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,047ad7cc-7f39-4083-bb45-f57ca58d1e2a,Scenario,3. Spread the Net,6,Trollbloods,c75s1b_-0biVjn9DiRjp0h0jjq7d6Rfp0k0m___-0Gj19DiR0hjq6Ghm0li-iZiZezezj5cC,,[Theme] The Power of Dhunia,[Theme] Storm of the North,Borka 2,Kolgrima 1,9,88,Minions,cb5s1b_-0v424c4d4djM2Q2QbOfFkckc2Ni3i3___-0PjP4c4cjTjMjN2TeMeM2Q2N,,[Theme] The Blindwater Congregation,[Theme] Will Work for Food,Barnabas 1,Jaga-Jaga 1,4,45
627,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,7ca6e1c1-9bed-431f-a6e1-2714339ce1fb,Scenario,3. Spread the Net,4,Grymkin,ce5s1b_-0shxh2h2h7j6hlhohphph8h8h8hahehehh___-0rhvh2h2hyhyh6h3h3h3h3j6hmhmhmhmhn,,[Theme] Bump in the Night,[Theme] Dark Menagerie,Old Witch 3,King of Nothing 1,7,32,Skorne,c95s1b_-0LgO6r6r4x4D5G6A7y5U5UhVhV___-0Lju6r6U6U6U6U4x6S4C4CfIcv5U5VhV,,[Theme] Imperial Warhost,[Theme] Imperial Warhost,Zaadesh 2,Jalaam 1,2,7
628,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,03250726-df87-4dc4-946b-de9f6089a54c,Death Clock,3. Spread the Net,4,Trollbloods,c75s1b_-0aj10r0j0jjq6G2Q6M0l0m6liTbK0b0c___-0G590rjojqj20ki-ezezj4j4iTbKj3,,[Theme] Band of Heroes,[Theme] Storm of the North,Kolgrima 1,Grim 1,3,29,Trollbloods,c75s1b_-0bj1jnjn9Djp0hjqfJfF6RfpjD0ki-___-0aiV9DiY0jjq6G4k6M0Ofl0li-iTbKcE,,[Theme] The Power of Dhunia,[Theme] Band of Heroes,Kolgrima 1,Borka 2,6,23
629,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,40f03306-88d6-4f9b-af77-44a44187768f,Death Clock,3. Spread the Net,5,Circle Orboros,c85s1b_-0j4m5K4B4Mfr4k545ijXeE4Y4_525w___-0Wfc5K4B4M5l5l4z5g5g2Q5hjX5f5f,,[Theme] The Devourer's Host,[Theme] Call of the Wild,Baldur 1,Kromac 2,7,11,Grymkin,ce5s1b_-0rhxh2h2hyh7h7h3h3h3hmhmhmhmhr___-0shuh2h2h6j6hlhohphph9h9hihihehehh,,[Theme] Dark Menagerie,[Theme] Bump in the Night,Old Witch 3,Heretic 1,5,35
630,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,aa576b74-6ff8-4e35-88b5-a8ba9d41f3ef,Scenario,3. Spread the Net,4,Khador,c35s1b_-0yf-7p7p8f9ndidijy8xfSbP7K7K___-0KbW7ldZ8f8s8h8h8888d1d1,,[Theme] Legion of Steel,[Theme] Wolves of Winter,Kozlov 1,Vladimir 3,6,37,Khador,c35s1b_-0f478FdZe30d8tgc8M8I7S7T7W7-7-7X7W___-0Tf-0d7t7thFhF8p8p8q8q4ich7Qgd7Qgd,,[Theme] Winter Guard Kommand,[Theme] Armored Corps,Sorscha 1,Kozlov 1,1,53
631,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,16e69ff1-04ac-407e-aa81-a34c2320212e,Assassination,3. Spread the Net,4,Grymkin,ce5s1b_-0shxh2h2h7j6hlhohphph8h8h8hahehehh___-0rhvh2h2hyhyh6h3h3h3h3j6hmhmhmhmhn,,[Theme] Bump in the Night,[Theme] Dark Menagerie,Old Witch 3,King of Nothing 1,2,12,Legion of Everblight,ca5s1b_-0-gNkEbvcocokPb6b6b8csb8csfT__aHbwaOeKkaeba_b0fThW,,[Theme] Primal Terrors,[Theme] Legion of Everblight (default),Fyanna 2,Rhyas 1,5,19
632,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,42585ea1-3705-4205-8370-5cfedf70edc9,Assassination,3. Spread the Net,5,Khador,c35s1b_-0K47c2hFhF8h8h4i888988898888___-0xhz7l7l0d0d7t7ihF7whF8r86chch8e,,[Theme] Wolves of Winter,[Theme] Jaws of the Wolf,Sorscha 1,Old Witch 2,5,62,Cygnar,c15s1b_-0FidiPicaminif7zieieal8Mayig9U9V9U9V9W___-0oiO9B9B9B9bakanagagjz9u9K9L9M,,[Theme] Gravediggers,[Theme] Sons of the Tempest,Brisbane 2,Kraye 1,9,43
633,4/5/2018,4f3a6fdf-65d2-47b8-9b2c-5db86fe6309a,3,2635efef-0fd2-4b6f-ad80-cb8d5202dd1e,Scenario,3. Spread the Net,3,Cygnar,c15s1b_-0FiO9B9B9Bam9uie8MayiMihikil___-0efN9F9Hakaj9caoahadadbz,,[Theme] Gravediggers,[Theme] Storm Division,Kraye 1,Maddox 1,5,40,Protectorate of Menoth,,,,,,,0,0
